2015,현대오일뱅크 K리그 클래식 2015,1,1,2015.03.07,전북 현대 vs 성남FC,전북 현대 ,성남FC,2,0,2:0,전주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,2,1,2015.03.07,인천 Utd vs 광주FC,인천 Utd ,광주FC,2,2,2:2,인천 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,3,1,2015.03.07,부산 아이파크 vs 대전 시티즌,부산 아이파크 ,대전 시티즌,1,0,1:0,부산 아시아드,종료
2015,현대오일뱅크 K리그 클래식 2015,4,1,2015.03.08,전남 드래곤즈 vs 제주 Utd,전남 드래곤즈 ,제주 Utd,1,1,1:1,광양 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,5,1,2015.03.08,수원 삼성 vs 포항 스틸러스,수원 삼성 ,포항 스틸러스,0,1,0:1,수원 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,6,1,2015.03.08,울산 현대 vs FC서울,울산 현대 ,FC서울,2,0,2:0,울산 문수,종료
2015,현대오일뱅크 K리그 클래식 2015,7,2,2015.03.14,FC서울 vs 전북 현대,FC서울 ,전북 현대,1,2,1:2,서울 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,8,2,2015.03.14,수원 삼성 vs 인천 Utd,수원 삼성 ,인천 Utd,2,1,2:1,수원 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,9,2,2015.03.14,성남FC vs 전남 드래곤즈,성남FC ,전남 드래곤즈,0,0,0:0,탄천 종합,종료
2015,현대오일뱅크 K리그 클래식 2015,10,2,2015.03.15,대전 시티즌 vs 광주FC,대전 시티즌 ,광주FC,0,2,0:2,대전 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,11,2,2015.03.15,포항 스틸러스 vs 울산 현대,포항 스틸러스 ,울산 현대,2,4,2:4,포항 스틸야드,종료
2015,현대오일뱅크 K리그 클래식 2015,12,2,2015.03.15,제주 Utd vs 부산 아이파크,제주 Utd ,부산 아이파크,0,0,0:0,제주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,13,3,2015.03.21,울산 현대 vs 전남 드래곤즈,울산 현대 ,전남 드래곤즈,0,0,0:0,울산 문수,종료
2015,현대오일뱅크 K리그 클래식 2015,14,3,2015.03.21,부산 아이파크 vs 광주FC,부산 아이파크 ,광주FC,2,3,2:3,부산 아시아드,종료
2015,현대오일뱅크 K리그 클래식 2015,15,3,2015.03.21,제주 Utd vs 대전 시티즌,제주 Utd ,대전 시티즌,5,0,5:0,제주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,16,3,2015.03.22,포항 스틸러스 vs FC서울,포항 스틸러스 ,FC서울,2,1,2:1,포항 스틸야드,종료
2015,현대오일뱅크 K리그 클래식 2015,17,3,2015.03.22,성남FC vs 수원 삼성,성남FC ,수원 삼성,1,3,1:3,탄천 종합,종료
2015,현대오일뱅크 K리그 클래식 2015,18,3,2015.03.22,인천 Utd vs 전북 현대,인천 Utd ,전북 현대,0,0,0:0,인천 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,19,4,2015.04.04,FC서울 vs 제주 Utd,FC서울 ,제주 Utd,1,0,1:0,서울 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,20,4,2015.04.04,수원 삼성 vs 부산 아이파크,수원 삼성 ,부산 아이파크,2,1,2:1,수원 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,21,4,2015.04.04,전북 현대 vs 포항 스틸러스,전북 현대 ,포항 스틸러스,1,0,1:0,전주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,22,4,2015.04.04,대전 시티즌 vs 성남FC,대전 시티즌 ,성남FC,1,4,1:4,대전 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,23,4,2015.04.05,울산 현대 vs 광주FC,울산 현대 ,광주FC,2,0,2:0,울산 문수,종료
2015,현대오일뱅크 K리그 클래식 2015,24,4,2015.04.05,전남 드래곤즈 vs 인천 Utd,전남 드래곤즈 ,인천 Utd,1,0,1:0,광양 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,25,5,2015.04.11,대전 시티즌 vs 울산 현대,대전 시티즌 ,울산 현대,1,1,1:1,대전 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,26,5,2015.04.11,성남FC vs 부산 아이파크,성남FC ,부산 아이파크,1,0,1:0,탄천 종합,종료
2015,현대오일뱅크 K리그 클래식 2015,27,5,2015.04.11,제주 Utd vs 포항 스틸러스,제주 Utd ,포항 스틸러스,1,0,1:0,제주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,28,5,2015.04.12,인천 Utd vs FC서울,인천 Utd ,FC서울,1,1,1:1,인천 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,29,5,2015.04.12,전남 드래곤즈 vs 수원 삼성,전남 드래곤즈 ,수원 삼성,1,1,1:1,광양 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,30,5,2015.04.12,광주FC vs 전북 현대,광주FC ,전북 현대,2,3,2:3,목포 축구센터,종료
2015,현대오일뱅크 K리그 클래식 2015,31,6,2015.04.15,부산 아이파크 vs 전북 현대,부산 아이파크 ,전북 현대,1,2,1:2,부산 아시아드,종료
2015,현대오일뱅크 K리그 클래식 2015,32,6,2015.04.15,포항 스틸러스 vs 전남 드래곤즈,포항 스틸러스 ,전남 드래곤즈,4,1,4:1,포항 스틸야드,종료
2015,현대오일뱅크 K리그 클래식 2015,33,6,2015.04.15,울산 현대 vs 수원 삼성,울산 현대 ,수원 삼성,1,1,1:1,울산 문수,종료
2015,현대오일뱅크 K리그 클래식 2015,34,6,2015.04.15,성남FC vs 인천 Utd,성남FC ,인천 Utd,0,0,0:0,탄천 종합,종료
2015,현대오일뱅크 K리그 클래식 2015,35,6,2015.04.15,FC서울 vs 대전 시티즌,FC서울 ,대전 시티즌,1,0,1:0,서울 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,36,6,2015.04.15,제주 Utd vs 광주FC,제주 Utd ,광주FC,2,1,2:1,제주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,37,7,2015.04.18,수원 삼성 vs FC서울,수원 삼성 ,FC서울,5,1,5:1,수원 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,38,7,2015.04.18,전북 현대 vs 제주 Utd,전북 현대 ,제주 Utd,1,0,1:0,전주 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,39,7,2015.04.18,광주FC vs 성남FC,광주FC ,성남FC,0,0,0:0,목포 축구센터,종료
2015,현대오일뱅크 K리그 클래식 2015,40,7,2015.04.19,인천 Utd vs 울산 현대,인천 Utd ,울산 현대,1,1,1:1,인천 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,41,7,2015.04.19,부산 아이파크 vs 전남 드래곤즈,부산 아이파크 ,전남 드래곤즈,0,2,0:2,부산 아시아드,종료
2015,현대오일뱅크 K리그 클래식 2015,42,7,2015.04.19,대전 시티즌 vs 포항 스틸러스,대전 시티즌 ,포항 스틸러스,0,2,0:2,대전 월드컵,종료
2015,현대오일뱅크 K리그 클래식 2015,43,8,2015.04.25,인천 Utd vs 포항 스틸러스,인천 Utd ,포항 스틸러스,1,1,1:1,인천 전용,종료
2015,현대오일뱅크 K리그 클래식 2015,44,8,2015.04.25,울산 현대 vs 부산 아이파크,울산 현대 ,부산 아이파크,1,1,1:1,울산 문수,종료
2015,현대오일뱅크 K리그 클래식 2015,45,8,2015.04.26,성남FC vs 제주 Utd,성남FC ,제주 Utd,1,1,1:1,탄천 종합,종료
2015,현대오일뱅크 K리그 클래식 2015,46,8,2015.04.26,전남 드래곤즈 vs 전북 현대,전남 드래곤즈 ,전북 현대,2,1,2:1,광양 전용,종료
