2011,현대오일뱅크 K리그 2011,1,1,2011.03.05,상주 상무 vs 인천 Utd,상주 상무 ,인천 Utd,2,0,2:0,상주 시민,종료
2011,현대오일뱅크 K리그 2011,2,1,2011.03.05,포항 스틸러스 vs 성남FC,포항 스틸러스 ,성남FC,1,1,1:1,포항 스틸야드,종료
2011,현대오일뱅크 K리그 2011,3,1,2011.03.05,광주FC vs 대구FC,광주FC ,대구FC,3,2,3:2,광주 월드컵,종료
2011,현대오일뱅크 K리그 2011,4,1,2011.03.05,강원FC vs 경남FC,강원FC ,경남FC,0,1,0:1,강릉 종합,종료
2011,현대오일뱅크 K리그 2011,5,1,2011.03.06,FC서울 vs 수원 삼성,FC서울 ,수원 삼성,0,2,0:2,서울 월드컵,종료
2011,현대오일뱅크 K리그 2011,6,1,2011.03.06,제주 Utd vs 부산 아이파크,제주 Utd ,부산 아이파크,2,1,2:1,제주 월드컵,종료
2011,현대오일뱅크 K리그 2011,7,1,2011.03.06,전북 현대 vs 전남 드래곤즈,전북 현대 ,전남 드래곤즈,0,1,0:1,전주 월드컵,종료
2011,현대오일뱅크 K리그 2011,8,1,2011.03.06,울산 현대 vs 대전 시티즌,울산 현대 ,대전 시티즌,1,2,1:2,울산 문수,종료
2011,현대오일뱅크 K리그 2011,9,2,2011.03.12,수원 삼성 vs 광주FC,수원 삼성 ,광주FC,2,1,2:1,수원 월드컵,종료
2011,현대오일뱅크 K리그 2011,10,2,2011.03.12,인천 Utd vs 제주 Utd,인천 Utd ,제주 Utd,0,0,0:0,인천 월드컵,종료
2011,현대오일뱅크 K리그 2011,11,2,2011.03.12,성남FC vs 전북 현대,성남FC ,전북 현대,0,1,0:1,탄천 종합,종료
2011,현대오일뱅크 K리그 2011,12,2,2011.03.12,대전 시티즌 vs FC서울,대전 시티즌 ,FC서울,1,1,1:1,대전 월드컵,종료
2011,현대오일뱅크 K리그 2011,13,2,2011.03.13,경남FC vs 울산 현대,경남FC ,울산 현대,1,0,1:0,창원 축구센터,종료
2011,현대오일뱅크 K리그 2011,14,2,2011.03.13,부산 아이파크 vs 상주 상무,부산 아이파크 ,상주 상무,3,3,3:3,부산 아시아드,종료
2011,현대오일뱅크 K리그 2011,15,2,2011.03.13,대구FC vs 강원FC,대구FC ,강원FC,1,0,1:0,대구 시민,종료
2011,현대오일뱅크 K리그 2011,16,2,2011.03.13,전남 드래곤즈 vs 포항 스틸러스,전남 드래곤즈 ,포항 스틸러스,0,1,0:1,광양 전용,종료
2011,현대오일뱅크 K리그 2011,17,3,2011.03.20,성남FC vs 상주 상무,성남FC ,상주 상무,2,3,2:3,탄천 종합,종료
2011,현대오일뱅크 K리그 2011,18,3,2011.03.20,울산 현대 vs 광주FC,울산 현대 ,광주FC,2,1,2:1,울산 문수,종료
2011,현대오일뱅크 K리그 2011,19,3,2011.03.20,대전 시티즌 vs 경남FC,대전 시티즌 ,경남FC,2,0,2:0,대전 월드컵,종료
2011,현대오일뱅크 K리그 2011,20,3,2011.03.20,인천 Utd vs 대구FC,인천 Utd ,대구FC,1,1,1:1,인천 월드컵,종료
2011,현대오일뱅크 K리그 2011,21,3,2011.03.20,제주 Utd vs 강원FC,제주 Utd ,강원FC,1,0,1:0,제주 월드컵,종료
2011,현대오일뱅크 K리그 2011,22,3,2011.03.20,전북 현대 vs 부산 아이파크,전북 현대 ,부산 아이파크,5,2,5:2,전주 월드컵,종료
