2009,2009 K-리그,1,1,2009.03.07,수원 삼성 vs 포항 스틸러스,수원 삼성 ,포항 스틸러스,2,3,2:3,수원 월드컵,종료
2009,2009 K-리그,2,1,2009.03.07,전남 드래곤즈 vs FC서울,전남 드래곤즈 ,FC서울,1,6,1:6,광양 전용,종료
2009,2009 K-리그,3,1,2009.03.08,강원FC vs 제주 Utd,강원FC ,제주 Utd,1,0,1:0,강릉 종합,종료
2009,2009 K-리그,4,1,2009.03.08,대구FC vs 성남FC,대구FC ,성남FC,1,1,1:1,대구 스타디움,종료
2009,2009 K-리그,5,1,2009.03.08,경남FC vs 전북 현대,경남FC ,전북 현대,1,1,1:1,기록없음,종료
2009,2009 K-리그,6,1,2009.03.08,광주 상무 vs 대전 시티즌,광주 상무 ,대전 시티즌,3,0,3:0,광주 월드컵,종료
2009,2009 K-리그,7,1,2009.03.08,인천 Utd vs 부산 아이파크,인천 Utd ,부산 아이파크,1,0,1:0,인천 월드컵,종료
2009,2009 K-리그,8,2,2009.03.14,성남FC vs 울산 현대,성남FC ,울산 현대,0,0,0:0,성남 종합,종료
2009,2009 K-리그,9,2,2009.03.14,대전 시티즌 vs 수원 삼성,대전 시티즌 ,수원 삼성,0,0,0:0,대전 월드컵,종료
2009,2009 K-리그,10,2,2009.03.14,FC서울 vs 강원FC,FC서울 ,강원FC,1,2,1:2,서울 월드컵,종료
2009,2009 K-리그,11,2,2009.03.15,부산 아이파크 vs 전남 드래곤즈,부산 아이파크 ,전남 드래곤즈,2,2,2:2,부산 아시아드,종료
2009,2009 K-리그,12,2,2009.03.15,제주 Utd vs 광주 상무,제주 Utd ,광주 상무,1,0,1:0,제주 월드컵,종료
2009,2009 K-리그,13,2,2009.03.15,전북 현대 vs 대구FC,전북 현대 ,대구FC,2,0,2:0,전주 월드컵,종료
2009,2009 K-리그,14,2,2009.03.15,포항 스틸러스 vs 경남FC,포항 스틸러스 ,경남FC,1,1,1:1,포항 스틸야드,종료
2009,2009 K-리그,15,3,2009.03.21,강원FC vs 부산 아이파크,강원FC ,부산 아이파크,1,1,1:1,강릉 종합,종료
2009,2009 K-리그,16,3,2009.03.21,광주 상무 vs FC서울,광주 상무 ,FC서울,1,0,1:0,광주 월드컵,종료
2009,2009 K-리그,17,3,2009.03.21,전남 드래곤즈 vs 인천 Utd,전남 드래곤즈 ,인천 Utd,1,1,1:1,광양 전용,종료
2009,2009 K-리그,18,3,2009.03.22,대구FC vs 포항 스틸러스,대구FC ,포항 스틸러스,2,2,2:2,대구 스타디움,종료
2009,2009 K-리그,19,3,2009.03.22,경남FC vs 대전 시티즌,경남FC ,대전 시티즌,1,1,1:1,기록없음,종료
2009,2009 K-리그,20,3,2009.03.22,수원 삼성 vs 제주 Utd,수원 삼성 ,제주 Utd,0,1,0:1,수원 월드컵,종료
2009,2009 K-리그,21,3,2009.03.22,울산 현대 vs 전북 현대,울산 현대 ,전북 현대,0,1,0:1,울산 문수,종료
2009,2009 K-리그,22,4,2009.04.04,전북 현대 vs 성남FC,전북 현대 ,성남FC,4,1,4:1,전주 월드컵,종료
2009,2009 K-리그,23,4,2009.04.04,포항 스틸러스 vs 울산 현대,포항 스틸러스 ,울산 현대,1,1,1:1,포항 스틸야드,종료
2009,2009 K-리그,24,4,2009.04.04,FC서울 vs 수원 삼성,FC서울 ,수원 삼성,1,0,1:0,서울 월드컵,종료
2009,2009 K-리그,25,4,2009.04.04,대전 시티즌 vs 대구FC,대전 시티즌 ,대구FC,2,0,2:0,대전 월드컵,종료
2009,2009 K-리그,26,4,2009.04.04,부산 아이파크 vs 광주 상무,부산 아이파크 ,광주 상무,2,3,2:3,부산 아시아드,종료
2009,2009 K-리그,27,4,2009.04.05,인천 Utd vs 강원FC,인천 Utd ,강원FC,2,0,2:0,인천 월드컵,종료
2009,2009 K-리그,28,4,2009.04.05,제주 Utd vs 경남FC,제주 Utd ,경남FC,1,1,1:1,제주 월드컵,종료
2009,2009 K-리그,29,5,2009.04.11,강원FC vs 전남 드래곤즈,강원FC ,전남 드래곤즈,3,3,3:3,강릉 종합,종료
2009,2009 K-리그,30,5,2009.04.11,성남FC vs 포항 스틸러스,성남FC ,포항 스틸러스,3,1,3:1,성남 종합,종료
2009,2009 K-리그,31,5,2009.04.12,대구FC vs 제주 Utd,대구FC ,제주 Utd,2,1,2:1,대구 시민,종료
2009,2009 K-리그,32,5,2009.04.12,수원 삼성 vs 부산 아이파크,수원 삼성 ,부산 아이파크,2,0,2:0,수원 월드컵,종료
2009,2009 K-리그,33,5,2009.04.12,광주 상무 vs 인천 Utd,광주 상무 ,인천 Utd,1,0,1:0,광주 월드컵,종료
2009,2009 K-리그,34,5,2009.04.12,울산 현대 vs 대전 시티즌,울산 현대 ,대전 시티즌,1,1,1:1,울산 문수,종료
2009,2009 K-리그,35,5,2009.04.12,경남FC vs FC서울,경남FC ,FC서울,1,1,1:1,양산 종합,종료
