2013,현대오일뱅크 K리그 클래식,1,1,2013.03.02,FC서울 vs 포항 스틸러스,FC서울 ,포항 스틸러스,2,2,2:2,서울 월드컵,종료
2013,현대오일뱅크 K리그 클래식,2,1,2013.03.02,울산 현대 vs 대구FC,울산 현대 ,대구FC,2,1,2:1,울산 문수,종료
2013,현대오일뱅크 K리그 클래식,3,1,2013.03.02,전남 드래곤즈 vs 제주 Utd,전남 드래곤즈 ,제주 Utd,0,1,0:1,광양 전용,종료
2013,현대오일뱅크 K리그 클래식,4,1,2013.03.03,성남FC vs 수원 삼성,성남FC ,수원 삼성,1,2,1:2,탄천 종합,종료
2013,현대오일뱅크 K리그 클래식,5,1,2013.03.03,인천 Utd vs 경남FC,인천 Utd ,경남FC,0,0,0:0,인천 전용,종료
2013,현대오일뱅크 K리그 클래식,6,1,2013.03.03,부산 아이파크 vs 강원FC,부산 아이파크 ,강원FC,2,2,2:2,부산 아시아드,종료
2013,현대오일뱅크 K리그 클래식,7,1,2013.03.03,대전 시티즌 vs 전북 현대,대전 시티즌 ,전북 현대,1,3,1:3,대전 월드컵,종료
2013,현대오일뱅크 K리그 클래식,8,2,2013.03.09,포항 스틸러스 vs 대전 시티즌,포항 스틸러스 ,대전 시티즌,3,0,3:0,포항 스틸야드,종료
2013,현대오일뱅크 K리그 클래식,9,2,2013.03.09,FC서울 vs 인천 Utd,FC서울 ,인천 Utd,2,3,2:3,서울 월드컵,종료
2013,현대오일뱅크 K리그 클래식,10,2,2013.03.09,수원 삼성 vs 강원FC,수원 삼성 ,강원FC,1,0,1:0,수원 월드컵,종료
2013,현대오일뱅크 K리그 클래식,11,2,2013.03.09,제주 Utd vs 성남FC,제주 Utd ,성남FC,1,1,1:1,제주 월드컵,종료
2013,현대오일뱅크 K리그 클래식,12,2,2013.03.09,전북 현대 vs 울산 현대,전북 현대 ,울산 현대,2,1,2:1,전주 월드컵,종료
2013,현대오일뱅크 K리그 클래식,13,2,2013.03.10,경남FC vs 부산 아이파크,경남FC ,부산 아이파크,1,0,1:0,창원 축구센터,종료
2013,현대오일뱅크 K리그 클래식,14,2,2013.03.10,대구FC vs 전남 드래곤즈,대구FC ,전남 드래곤즈,1,1,1:1,대구 스타디움,종료
2013,현대오일뱅크 K리그 클래식,15,3,2013.03.16,대전 시티즌 vs 제주 Utd,대전 시티즌 ,제주 Utd,1,1,1:1,대전 월드컵,종료
2013,현대오일뱅크 K리그 클래식,16,3,2013.03.16,성남FC vs 인천 Utd,성남FC ,인천 Utd,1,3,1:3,탄천 종합,종료
